Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
SUN-9787143,2023-09-17,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Take Away
SUN-3095980,2023-08-31,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
SUN-5345688,2023-10-03,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
SUN-3319605,2023-09-24,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Online Order
SUN-5439294,2023-01-29,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Unknown,Unknown
SUN-4418022,2023-05-05,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Take Away
SUN-2722688,2023-02-20,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Unknown
SUN-6903079,2023-12-26,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Take Away
SUN-8745811,2023-10-01,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Unknown,Online Order
SUN-5962977,2023-07-05,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Take Away
SUN-1471527,2023-09-15,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Online Order
SUN-1421073,2023-02-12,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Online Order
SUN-3498834,2023-03-09,Espreso Single,Drinks,DRK-01,4,22000,88000,Cash,Unknown
SUN-2896206,2023-08-27,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
SUN-8638019,2023-10-29,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Unknown,Online Order
SUN-5403362,2023-09-12,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
SUN-8150450,2023-10-20,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Online Order
SUN-5066573,2023-05-27,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Dine In
SUN-4043067,2023-05-02,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Online Order
SUN-2839349,2023-07-06,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Unknown,Unknown
SUN-3017358,2023-05-05,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Take Away
SUN-3833299,2023-03-23,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
SUN-2633591,2023-02-10,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Unknown
SUN-6782100,2023-10-29,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Online Order
SUN-7263015,2023-06-12,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Take Away
SUN-2523566,2023-05-28,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Take Away
SUN-1158326,2023-02-10,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Unknown,Online Order
SUN-6395443,,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Take Away
SUN-7444402,2023-07-18,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Unknown
SUN-3173463,2023-08-03,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Dine In
SUN-7511156,2023-08-16,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Unknown
SUN-7389438,2023-02-17,Cafe Latte,Drinks,DRK-03,4,32000,128000,Unknown,Take Away
SUN-8135975,2023-08-01,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,Dine In
SUN-8362335,2023-08-25,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Cash,Take Away
SUN-8696101,2023-01-27,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Dine In
SUN-6765282,2023-09-30,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Dine In
SUN-6329481,2023-08-15,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Dine In
SUN-5259231,,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Dine In
SUN-8842204,2023-10-02,Cafe Latte,Drinks,DRK-03,3,32000,96000,Unknown,Dine In
SUN-4721918,2023-05-08,Cinnamon Roll,Dessert,DST-05,,28000,,Unknown,Dine In
SUN-1905312,2023-02-21,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Take Away
SUN-9080959,2023-11-09,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Unknown,Online Order
SUN-6307183,2023-08-06,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Dine In
SUN-1622578,2023-10-05,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Online Order
SUN-7451214,2023-10-26,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Unknown,Dine In
SUN-6049551,2023-08-06,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
SUN-8574360,2023-03-12,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Unknown,Unknown
SUN-9669507,2023-07-02,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
SUN-4220498,2023-11-30,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Unknown
SUN-7883493,2023-03-13,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Dine In
SUN-1863441,2023-12-21,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Online Order
SUN-6671933,2023-02-21,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Dine In
SUN-2117997,,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Dine In
SUN-9352871,2023-08-10,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Online Order
SUN-1464836,2023-11-15,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Online Order
SUN-7886373,2023-04-04,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Take Away
SUN-7038640,2023-04-10,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Dine In
SUN-5011915,2023-03-13,Cafe Latte,Drinks,DRK-03,4,32000,128000,Unknown,Online Order
SUN-8465117,2023-08-31,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Online Order
SUN-1747380,2023-04-11,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine In
SUN-1847499,2023-12-05,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Unknown
SUN-8711125,2023-04-15,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
SUN-5025948,2023-01-17,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Take Away
SUN-3946981,2023-04-05,New York Cheesecake,Dessert,DST-03,4,42000,168000,Cash,Dine In
SUN-4247031,2023-10-27,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Unknown
SUN-8055234,2023-03-08,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Take Away
SUN-8213164,2023-03-28,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,Dine In
SUN-2686085,2023-02-19,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine In
SUN-7325690,2023-10-20,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine In
SUN-9128215,2023-09-01,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Dine In
SUN-3875502,2023-08-23,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Unknown
SUN-2153141,2023-05-06,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Take Away
SUN-9078658,2023-10-20,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Dine In
SUN-2935456,2023-03-12,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Unknown,Dine In
SUN-3565067,2023-05-27,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Take Away
SUN-9679772,2023-03-15,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
SUN-1452986,2023-06-14,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Unknown
SUN-2691988,2023-05-26,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine In
SUN-5382163,2023-12-04,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Dine In
SUN-9568920,2023-07-03,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Unknown
SUN-1989916,2023-01-27,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Online Order
SUN-4848014,2023-03-25,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Dine In
SUN-5185667,2023-02-27,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
SUN-8162398,2023-08-20,Cafe Latte,Drinks,DRK-03,,32000,,Cash,Take Away
SUN-3886036,2023-12-22,Cafe Latte,Drinks,DRK-03,3,32000,96000,Unknown,Online Order
SUN-1399945,2023-03-18,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Online Order
SUN-6372271,2023-11-30,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
SUN-2742290,2023-12-05,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Online Order
SUN-5957542,2023-02-23,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Take Away
SUN-5273701,2023-01-21,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Take Away
SUN-6517806,2023-12-22,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Dine In
SUN-6193019,2023-12-02,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Online Order
SUN-8392806,2023-04-07,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
SUN-1893536,2023-03-01,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine In
SUN-4237395,2023-11-22,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
SUN-6318164,2023-09-09,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
SUN-9725876,2023-11-27,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Dine In
SUN-2196814,2023-02-14,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine In
SUN-1549405,2023-01-09,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Take Away
SUN-5861892,2023-07-31,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Unknown,Dine In
SUN-4991774,2023-01-04,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Unknown,Unknown
SUN-5467012,2023-04-04,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Unknown
SUN-7246568,2023-04-30,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine In
SUN-3690745,2023-12-25,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Unknown
SUN-1724516,2023-12-06,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
SUN-6577723,2023-05-11,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Unknown,Take Away
SUN-2376465,2023-10-16,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Online Order
SUN-1058922,2023-11-29,New York Cheesecake,Dessert,DST-03,3,42000,126000,Cash,Take Away
SUN-2961029,2023-05-22,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Dine In
SUN-5708223,2023-12-23,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Take Away
SUN-7998357,2023-11-10,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Unknown,Dine In
SUN-1000595,2023-08-08,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Online Order
SUN-1871904,2023-04-23,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
SUN-2512619,2023-03-31,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Dine In
SUN-3486674,2023-05-07,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Unknown
SUN-9971923,2023-11-23,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Unknown,Dine In
SUN-6578827,2023-03-11,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Take Away
SUN-3990777,2023-05-10,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Take Away
SUN-6483075,2023-12-17,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Online Order
SUN-3611059,2023-09-03,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Dine In
SUN-2636290,2023-10-21,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Unknown,Take Away
SUN-2972132,2023-02-05,Cafe Latte,Drinks,DRK-03,2,32000,64000,Unknown,Unknown
SUN-6156429,2023-06-18,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Dine In
SUN-9085968,2023-10-11,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Take Away
SUN-8197849,2023-04-07,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Dine In
SUN-8170020,2023-11-15,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Take Away
SUN-1071885,2023-12-19,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
SUN-4025830,2023-06-25,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
SUN-6802292,2023-05-25,Iced Americano,Drinks,DRK-02,1,28000,28000,Unknown,Dine In
SUN-2688126,2023-06-21,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Take Away
SUN-2736052,2023-03-18,Unknown,Unknown,Unknown,4,28000,112000,Debit Card,Online Order
SUN-4552008,2023-01-30,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Unknown
SUN-1979116,2023-06-04,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Unknown,Online Order
SUN-3892637,2023-05-16,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
SUN-7292079,2023-09-20,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Unknown,Take Away
SUN-1669717,2023-02-27,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
SUN-9071510,2023-10-09,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Take Away
SUN-3565960,2023-03-01,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Take Away
SUN-1742756,2023-02-09,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Take Away
SUN-4150722,,Buttermilk Fried Chicken,Food,FOD-01,,48000,,Digital Wallet,Online Order
SUN-6253363,2023-12-12,New York Cheesecake,Dessert,DST-03,3,42000,126000,Cash,Dine In
SUN-4694570,2023-04-29,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Online Order
SUN-8449536,2023-09-04,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Unknown
SUN-8483521,2023-03-18,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Dine In
SUN-5076119,2023-01-23,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Unknown
SUN-5613010,2023-03-23,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Unknown,Unknown
SUN-9023660,2023-11-02,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Dine In
SUN-9917267,2023-10-27,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Online Order
SUN-2425415,2023-12-21,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Online Order
SUN-7025506,2023-11-08,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
SUN-8390795,2023-11-02,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Dine In
SUN-9551132,2023-07-26,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine In
SUN-3096529,2023-01-04,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Dine In
SUN-3451330,2023-09-24,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Unknown,Online Order
SUN-8649225,2023-06-22,Unknown,Unknown,Unknown,4,28000,112000,Digital Wallet,Dine In
SUN-1621244,2023-10-26,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine In
SUN-6949401,2023-08-04,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Online Order
SUN-2980833,2023-05-06,Cafe Latte,Drinks,DRK-03,2,32000,64000,Cash,Dine In
SUN-3476466,2023-11-21,Grill Chicken Caesar Salad,Food,FOD-04,,42000,,Cash,Take Away
SUN-4378326,2023-07-30,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Online Order
SUN-1890583,2023-07-03,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Unknown
SUN-1892596,2023-04-09,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
SUN-7693708,2023-01-29,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Unknown,Online Order
SUN-8746261,2023-02-10,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Cash,Take Away
SUN-8532570,2023-12-07,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Dine In
SUN-9956479,2023-01-20,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,Dine In
SUN-3908362,2023-12-14,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Unknown,Dine In
SUN-1408972,2023-01-14,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Unknown,Unknown
SUN-6712824,2023-06-27,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Online Order
SUN-8036194,2023-05-28,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Unknown
SUN-8671916,2023-01-20,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Take Away
SUN-8380224,2023-12-06,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Unknown,Unknown
SUN-1235283,2023-11-03,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
SUN-8747768,2023-08-26,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
SUN-7598745,2023-09-28,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Unknown,Online Order
SUN-4351376,2023-07-04,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Take Away
SUN-8181523,2023-12-21,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Unknown,Take Away
SUN-4863937,2023-11-07,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Take Away
SUN-1310248,2023-01-03,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Take Away
SUN-8453301,2023-04-12,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
SUN-6897063,2023-06-08,Iced Americano,Drinks,DRK-02,2,28000,56000,Unknown,Unknown
SUN-3676155,2023-08-27,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Online Order
SUN-8765868,2023-04-14,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine In
SUN-3416861,2023-07-28,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Unknown
SUN-4177119,2023-02-09,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Unknown,Dine In
SUN-5535520,2023-08-22,Espreso Single,Drinks,DRK-01,3,22000,66000,Cash,Dine In
SUN-4942266,2023-09-26,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine In
SUN-1219422,2023-09-30,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Take Away
SUN-1091022,2023-05-05,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Dine In
SUN-4365491,2023-01-29,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Take Away
SUN-1189725,2023-01-15,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine In
SUN-2281972,2023-06-19,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Online Order
SUN-2860857,2023-02-18,New York Cheesecake,Dessert,DST-03,2,42000,84000,Unknown,Dine In
SUN-1791018,2023-02-28,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Online Order
SUN-7355952,2023-10-22,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Take Away
SUN-6843518,2023-11-10,Iced Americano,Drinks,DRK-02,3,28000,84000,Digital Wallet,Online Order
SUN-6294549,2023-08-10,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Unknown
SUN-8054338,2023-02-08,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Online Order
SUN-8451800,2023-03-20,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Unknown
SUN-2453448,2023-11-26,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Take Away
SUN-4752772,2023-09-12,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Dine In
SUN-1755110,2023-03-28,Iced Americano,Drinks,DRK-02,2,28000,56000,Unknown,Dine In
SUN-9721183,2023-02-17,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Unknown,Online Order
SUN-8802137,2023-07-16,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
SUN-3875284,2023-09-03,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Unknown,Dine In
SUN-7187514,2023-08-09,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Online Order
SUN-9380398,2023-08-28,New York Cheesecake,Dessert,DST-03,4,42000,168000,Unknown,Unknown
SUN-5896259,2023-03-21,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Dine In
SUN-3302626,2023-01-03,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Dine In
SUN-1786816,2023-02-24,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Take Away
SUN-4522973,2023-07-06,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Dine In
SUN-8283316,2023-09-24,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Dine In
SUN-8896534,2023-09-23,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Unknown
SUN-4981333,2023-08-05,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Unknown
SUN-7745007,2023-10-04,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
SUN-3691575,2023-06-30,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Online Order
SUN-4634887,2023-09-15,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Dine In
SUN-7036355,2023-01-17,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Take Away
SUN-4594324,2023-11-20,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
SUN-2198701,2023-10-22,Espreso Single,Drinks,DRK-01,3,22000,66000,Unknown,Dine In
SUN-7816234,2023-10-04,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Unknown
SUN-4630353,2023-11-11,New York Cheesecake,Dessert,DST-03,1,42000,42000,Unknown,Dine In
SUN-7348148,2023-12-03,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Unknown
SUN-7406945,2023-07-15,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Take Away
SUN-9082053,2023-06-01,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Unknown,Unknown
SUN-3834735,2023-07-11,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
SUN-5661362,2023-01-13,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Unknown
SUN-2293035,2023-12-02,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Take Away
SUN-8383322,2023-03-08,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Unknown
SUN-2404789,2023-12-03,Cafe Latte,Drinks,DRK-03,2,32000,64000,Cash,Take Away
SUN-6998817,2023-04-16,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Unknown
SUN-4041528,2023-07-14,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Dine In
SUN-9747188,2023-01-16,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Cash,Unknown
SUN-7783072,2023-01-09,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Dine In
SUN-6412171,2023-02-09,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Online Order
SUN-5852598,2023-02-11,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Dine In
SUN-3465346,2023-07-09,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Online Order
SUN-3029053,2023-02-20,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Dine In
SUN-3913241,2023-04-03,Club Sandwich,Food,FOD-05,2,45000,90000,Cash,Take Away
SUN-2804210,2023-03-28,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Dine In
SUN-8734965,2023-04-15,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Dine In
SUN-3152397,2023-11-07,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
SUN-6194062,2023-09-28,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Take Away
SUN-7996217,2023-12-07,Cafe Latte,Drinks,DRK-03,2,32000,64000,Unknown,Dine In
SUN-1636651,2023-11-08,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine In
SUN-4856637,2023-03-20,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Cash,Unknown
SUN-8929299,2023-11-11,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
SUN-6903896,2023-01-13,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Dine In
SUN-7352544,2023-05-16,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Online Order
SUN-5408319,2023-02-10,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Unknown
